flyID,in:H,in:Typology,in:Conf,in:FlC,in:Str,in:Sides,in:MF,out:ApartmentCount,out:SocialCount,out:MidCount,out:FreeCount,out:SocialRatio,out:MidRatio,out:FreeRatio,out:TotalBVO,out:TotalGO,out:Efficiency,out:ParkingRequired,out:GroundFloorBVO,out:FSI,out:GSI,out:TotalPotentialRevenue,out:ResidentialPotentialRevenue,out:ParkingPotentialRevenue,out:TotalCost,out:ResidentialCost,out:ParkingCost,out:ProjectDevelopmentCost,out:UnforseenCost,out:ResidualValue
H30_TypologyI_ConfS_FlCYes_StrMix_SidesNarrow_MFMid,30,I,S,Yes,Mix,Narrow,Mid,72,36,36,0,0.5,0.5,0,5390.55,4871.15,0.9,36,539.05,7.49,0.75,16.11,15.39,0.72,9.873,7.449,0.45,1.185,0.79,6.237
H30_TypologyI_ConfS_FlCYes_StrMix_SidesNarrow_MFFree,30,I,S,Yes,Mix,Narrow,Free,72,36,0,36,0.5,0,0.5,5390.55,4871.15,0.9,44,539.05,7.49,0.75,17.35,16.47,0.88,9.998,7.449,0.55,1.2,0.8,7.352
H30_TypologyI_ConfS_FlCYes_StrMix_SidesWide_MFMid,30,I,S,Yes,Mix,Wide,Mid,72,36,36,0,0.5,0.5,0,5390.55,4871.15,0.9,36,539.05,7.49,0.75,16.11,15.39,0.72,9.873,7.449,0.45,1.185,0.79,6.237
H30_TypologyI_ConfS_FlCYes_StrMix_SidesWide_MFFree,30,I,S,Yes,Mix,Wide,Free,72,36,0,36,0.5,0,0.5,5390.55,4871.15,0.9,44,539.05,7.49,0.75,17.35,16.47,0.88,9.998,7.449,0.55,1.2,0.8,7.352
H30_TypologyI_ConfS_FlCYes_StrMix_SidesMixed_MFMid,30,I,S,Yes,Mix,Mixed,Mid,81,45,36,0,0.56,0.44,0,5880.6,5313.31,0.9,40,588.06,8.17,0.82,17.607,16.807,0.8,10.867,8.194,0.5,1.304,0.869,6.74
H30_TypologyI_ConfS_FlCYes_StrMix_SidesMixed_MFFree,30,I,S,Yes,Mix,Mixed,Free,81,45,0,36,0.56,0,0.44,5880.6,5313.31,0.9,47,588.06,8.17,0.82,18.827,17.887,0.94,10.976,8.194,0.588,1.317,0.878,7.851
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesNarrow_MFMid,30,I,S,No,Narrow,Narrow,Mid,90,72,18,0,0.8,0.2,0,5880.6,5296.43,0.9,40,588.06,8.17,0.82,17,16.2,0.8,10.867,8.194,0.5,1.304,0.869,6.133
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesNarrow_MFFree,30,I,S,No,Narrow,Narrow,Free,90,72,0,18,0.8,0,0.2,5880.6,5296.43,0.9,44,588.06,8.17,0.82,17.62,16.74,0.88,10.93,8.194,0.55,1.312,0.874,6.69
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesWide_MFMid,30,I,S,No,Narrow,Wide,Mid,90,72,18,0,0.8,0.2,0,5880.6,5296.43,0.9,40,588.06,8.17,0.82,17,16.2,0.8,10.867,8.194,0.5,1.304,0.869,6.133
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesWide_MFFree,30,I,S,No,Narrow,Wide,Free,90,72,0,18,0.8,0,0.2,5880.6,5296.43,0.9,44,588.06,8.17,0.82,17.62,16.74,0.88,10.93,8.194,0.55,1.312,0.874,6.69
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesMixed_MFMid,30,I,S,No,Narrow,Mixed,Mid,81,63,18,0,0.78,0.22,0,5390.55,4854.28,0.9,36,539.05,7.49,0.75,15.502,14.782,0.72,9.873,7.449,0.45,1.185,0.79,5.629
H30_TypologyI_ConfS_FlCNo_StrNarrow_SidesMixed_MFFree,30,I,S,No,Narrow,Mixed,Free,81,63,0,18,0.78,0,0.22,5390.55,4854.28,0.9,40,539.05,7.49,0.75,16.122,15.322,0.8,9.936,7.449,0.5,1.192,0.795,6.187
H30_TypologyI_ConfS_FlCNo_StrWide_SidesNarrow_MFMid,30,I,S,No,Wide,Narrow,Mid,72,18,54,0,0.25,0.75,0,5880.6,5330.18,0.91,40,588.06,8.17,0.82,18.215,17.415,0.8,10.867,8.194,0.5,1.304,0.869,7.348
H30_TypologyI_ConfS_FlCNo_StrWide_SidesNarrow_MFFree,30,I,S,No,Wide,Narrow,Free,72,18,0,54,0.25,0,0.75,5880.6,5330.18,0.91,51,588.06,8.17,0.82,20.055,19.035,1.02,11.039,8.194,0.638,1.325,0.883,9.016
H30_TypologyI_ConfS_FlCNo_StrWide_SidesWide_MFMid,30,I,S,No,Wide,Wide,Mid,72,36,36,0,0.5,0.5,0,5390.55,4871.15,0.9,36,539.05,7.49,0.75,16.11,15.39,0.72,9.873,7.449,0.45,1.185,0.79,6.237
H30_TypologyI_ConfS_FlCNo_StrWide_SidesWide_MFFree,30,I,S,No,Wide,Wide,Free,72,36,0,36,0.5,0,0.5,5390.55,4871.15,0.9,44,539.05,7.49,0.75,17.35,16.47,0.88,9.998,7.449,0.55,1.2,0.8,7.352
H30_TypologyI_ConfS_FlCNo_StrWide_SidesMixed_MFMid,30,I,S,No,Wide,Mixed,Mid,63,27,36,0,0.43,0.57,0,4900.5,4429,0.9,33,490.05,6.81,0.68,14.632,13.972,0.66,8.895,6.704,0.412,1.067,0.712,5.737
H30_TypologyI_ConfS_FlCNo_StrWide_SidesMixed_MFFree,30,I,S,No,Wide,Mixed,Free,63,27,0,36,0.43,0,0.57,4900.5,4429,0.9,40,490.05,6.81,0.68,15.852,15.052,0.8,9.005,6.704,0.5,1.081,0.72,6.848
H30_TypologyI_ConfS_FlCNo_StrMix_SidesNarrow_MFMid,30,I,S,No,Mix,Narrow,Mid,72,36,36,0,0.5,0.5,0,5390.55,4871.15,0.9,36,539.05,7.49,0.75,16.11,15.39,0.72,9.873,7.449,0.45,1.185,0.79,6.237
H30_TypologyI_ConfS_FlCNo_StrMix_SidesNarrow_MFFree,30,I,S,No,Mix,Narrow,Free,72,36,0,36,0.5,0,0.5,5390.55,4871.15,0.9,44,539.05,7.49,0.75,17.35,16.47,0.88,9.998,7.449,0.55,1.2,0.8,7.352
H30_TypologyI_ConfS_FlCNo_StrMix_SidesWide_MFMid,30,I,S,No,Mix,Wide,Mid,72,36,36,0,0.5,0.5,0,5390.55,4871.15,0.9,36,539.05,7.49,0.75,16.11,15.39,0.72,9.873,7.449,0.45,1.185,0.79,6.237
H30_TypologyI_ConfS_FlCNo_StrMix_SidesWide_MFFree,30,I,S,No,Mix,Wide,Free,72,36,0,36,0.5,0,0.5,5390.55,4871.15,0.9,44,539.05,7.49,0.75,17.35,16.47,0.88,9.998,7.449,0.55,1.2,0.8,7.352
H30_TypologyI_ConfS_FlCNo_StrMix_SidesMixed_MFMid,30,I,S,No,Mix,Mixed,Mid,81,45,36,0,0.56,0.44,0,5880.6,5313.31,0.9,40,588.06,8.17,0.82,17.607,16.807,0.8,10.867,8.194,0.5,1.304,0.869,6.74
H30_TypologyI_ConfS_FlCNo_StrMix_SidesMixed_MFFree,30,I,S,No,Mix,Mixed,Free,81,45,0,36,0.56,0,0.44,5880.6,5313.31,0.9,47,588.06,8.17,0.82,18.827,17.887,0.94,10.976,8.194,0.588,1.317,0.878,7.851
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFMid,30,I,Mix,Yes,Narrow,Narrow,Mid,90,27,63,0,0.3,0.7,0,6534,5917.99,0.91,49,653.4,9.07,0.91,20.171,19.191,0.98,12.172,9.125,0.612,1.461,0.974,7.999
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFFree,30,I,Mix,Yes,Narrow,Narrow,Free,90,27,45,18,0.3,0.5,0.2,6534,5917.99,0.91,53,653.4,9.07,0.91,20.791,19.731,1.06,12.234,9.125,0.662,1.468,0.979,8.557
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesWide_MFMid,30,I,Mix,Yes,Narrow,Wide,Mid,90,54,18,18,0.6,0.2,0.2,6534,5922.44,0.91,47,653.4,9.07,0.91,20.302,19.362,0.94,12.14,9.125,0.588,1.457,0.971,8.162
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesWide_MFFree,30,I,Mix,Yes,Narrow,Wide,Free,90,54,18,18,0.6,0.2,0.2,6534,5922.44,0.91,47,653.4,9.07,0.91,20.302,19.362,0.94,12.14,9.125,0.588,1.457,0.971,8.162
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesMixed_MFMid,30,I,Mix,Yes,Narrow,Mixed,Mid,81,36,36,9,0.44,0.44,0.11,5989.5,5425.84,0.91,44,598.95,8.32,0.83,18.44,17.56,0.88,11.046,8.287,0.55,1.326,0.884,7.394
H30_TypologyI_ConfMix_FlCYes_StrNarrow_SidesMixed_MFFree,30,I,Mix,Yes,Narrow,Mixed,Free,81,36,27,18,0.44,0.33,0.22,5989.5,5425.84,0.91,45,598.95,8.32,0.83,18.73,17.83,0.9,11.062,8.287,0.562,1.327,0.885,7.668
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesNarrow_MFMid,30,I,Mix,Yes,Wide,Narrow,Mid,72,0,54,18,0,0.75,0.25,6534,5956.19,0.91,47,653.4,9.07,0.91,21.517,20.577,0.94,12.14,9.125,0.588,1.457,0.971,9.377
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesNarrow_MFFree,30,I,Mix,Yes,Wide,Narrow,Free,72,0,18,54,0,0.25,0.75,6534,5956.19,0.91,54,653.4,9.07,0.91,22.737,21.657,1.08,12.25,9.125,0.675,1.47,0.98,10.487
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesWide_MFMid,30,I,Mix,Yes,Wide,Wide,Mid,72,36,9,27,0.5,0.12,0.38,5989.5,5447.17,0.91,42,598.95,8.32,0.83,19.178,18.338,0.84,11.015,8.287,0.525,1.322,0.881,8.164
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesWide_MFFree,30,I,Mix,Yes,Wide,Wide,Free,72,36,0,36,0.5,0,0.5,5989.5,5447.17,0.91,44,598.95,8.32,0.83,19.488,18.608,0.88,11.046,8.287,0.55,1.326,0.884,8.442
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesMixed_MFMid,30,I,Mix,Yes,Wide,Mixed,Mid,63,18,27,18,0.29,0.43,0.29,5445,4950.56,0.91,38,544.5,7.56,0.76,17.296,16.536,0.76,9.905,7.449,0.475,1.189,0.792,7.392
H30_TypologyI_ConfMix_FlCYes_StrWide_SidesMixed_MFFree,30,I,Mix,Yes,Wide,Mixed,Free,63,18,9,36,0.29,0.14,0.57,5445,4950.56,0.91,42,544.5,7.56,0.76,17.916,17.076,0.84,9.967,7.449,0.525,1.196,0.797,7.949
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesNarrow_MFMid,30,I,Mix,Yes,Mix,Narrow,Mid,72,9,54,9,0.12,0.75,0.12,5989.5,5442.71,0.91,44,598.95,8.32,0.83,19.047,18.167,0.88,11.046,8.287,0.55,1.326,0.884,8.001
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesNarrow_MFFree,30,I,Mix,Yes,Mix,Narrow,Free,72,9,27,36,0.12,0.38,0.5,5989.5,5442.71,0.91,49,598.95,8.32,0.83,19.957,18.977,0.98,11.124,8.287,0.612,1.335,0.89,8.833
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesWide_MFMid,30,I,Mix,Yes,Mix,Wide,Mid,72,36,9,27,0.5,0.12,0.38,5989.5,5447.17,0.91,42,598.95,8.32,0.83,19.178,18.338,0.84,11.015,8.287,0.525,1.322,0.881,8.164
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesWide_MFFree,30,I,Mix,Yes,Mix,Wide,Free,72,36,0,36,0.5,0,0.5,5989.5,5447.17,0.91,44,598.95,8.32,0.83,19.488,18.608,0.88,11.046,8.287,0.55,1.326,0.884,8.442
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesMixed_MFMid,30,I,Mix,Yes,Mix,Mixed,Mid,81,27,36,18,0.33,0.44,0.22,6534,5939.32,0.91,47,653.4,9.07,0.91,20.909,19.969,0.94,12.14,9.125,0.588,1.457,0.971,8.769
H30_TypologyI_ConfMix_FlCYes_StrMix_SidesMixed_MFFree,30,I,Mix,Yes,Mix,Mixed,Free,81,27,18,36,0.33,0.22,0.44,6534,5939.32,0.91,51,653.4,9.07,0.91,21.529,20.509,1.02,12.203,9.125,0.638,1.464,0.976,9.327
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFMid,30,I,Mix,No,Narrow,Narrow,Mid,90,45,27,18,0.5,0.3,0.2,6534,5926.9,0.91,49,653.4,9.07,0.91,20.94,19.96,0.98,12.404,9.311,0.612,1.489,0.992,8.536
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesNarrow_MFFree,30,I,Mix,No,Narrow,Narrow,Free,90,45,27,18,0.5,0.3,0.2,6534,5926.9,0.91,49,653.4,9.07,0.91,20.94,19.96,0.98,12.404,9.311,0.612,1.489,0.992,8.536
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesWide_MFMid,30,I,Mix,No,Narrow,Wide,Mid,90,18,72,0,0.2,0.8,0,6534,5922.44,0.91,51,653.4,9.07,0.91,20.809,19.789,1.02,12.436,9.311,0.638,1.492,0.995,8.374
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesWide_MFFree,30,I,Mix,No,Narrow,Wide,Free,90,18,54,18,0.2,0.6,0.2,6534,5922.44,0.91,54,653.4,9.07,0.91,21.409,20.329,1.08,12.482,9.311,0.675,1.498,0.999,8.927
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesMixed_MFMid,30,I,Mix,No,Narrow,Mixed,Mid,81,27,45,9,0.33,0.56,0.11,5989.5,5430.29,0.91,45,598.95,8.32,0.83,19.058,18.158,0.9,11.294,8.473,0.562,1.355,0.904,7.764
H30_TypologyI_ConfMix_FlCNo_StrNarrow_SidesMixed_MFFree,30,I,Mix,No,Narrow,Mixed,Free,81,27,36,18,0.33,0.44,0.22,5989.5,5430.29,0.91,47,598.95,8.32,0.83,19.368,18.428,0.94,11.326,8.473,0.588,1.359,0.906,8.042
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesNarrow_MFMid,30,I,Mix,No,Wide,Narrow,Mid,72,18,18,36,0.25,0.25,0.5,6534,5965.1,0.91,47,653.4,9.07,0.91,22.286,21.346,0.94,12.373,9.311,0.588,1.485,0.99,9.913
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesNarrow_MFFree,30,I,Mix,No,Wide,Narrow,Free,72,18,0,54,0.25,0,0.75,6534,5965.1,0.91,51,653.4,9.07,0.91,22.906,21.886,1.02,12.436,9.311,0.638,1.492,0.995,10.471
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesWide_MFMid,30,I,Mix,No,Wide,Wide,Mid,72,0,63,9,0,0.88,0.12,5989.5,5447.17,0.91,45,598.95,8.32,0.83,19.666,18.766,0.9,11.294,8.473,0.562,1.355,0.904,8.371
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesWide_MFFree,30,I,Mix,No,Wide,Wide,Free,72,0,36,36,0,0.5,0.5,5989.5,5447.17,0.91,51,598.95,8.32,0.83,20.596,19.576,1.02,11.388,8.473,0.638,1.367,0.911,9.207
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesMixed_MFMid,30,I,Mix,No,Wide,Mixed,Mid,63,9,36,18,0.14,0.57,0.29,5445,4955.02,0.91,40,544.5,7.56,0.76,17.934,17.134,0.8,10.169,7.635,0.5,1.22,0.813,7.766
H30_TypologyI_ConfMix_FlCNo_StrWide_SidesMixed_MFFree,30,I,Mix,No,Wide,Mixed,Free,63,9,18,36,0.14,0.29,0.57,5445,4955.02,0.91,44,544.5,7.56,0.76,18.554,17.674,0.88,10.231,7.635,0.55,1.228,0.818,8.323
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesNarrow_MFMid,30,I,Mix,No,Mix,Narrow,Mid,72,27,18,27,0.38,0.25,0.38,5989.5,5451.62,0.91,44,598.95,8.32,0.83,19.817,18.937,0.88,11.279,8.473,0.55,1.353,0.902,8.538
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesNarrow_MFFree,30,I,Mix,No,Mix,Narrow,Free,72,27,9,36,0.38,0.12,0.5,5989.5,5451.62,0.91,45,598.95,8.32,0.83,20.107,19.207,0.9,11.294,8.473,0.562,1.355,0.904,8.812
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesWide_MFMid,30,I,Mix,No,Mix,Wide,Mid,72,0,63,9,0,0.88,0.12,5989.5,5447.17,0.91,45,598.95,8.32,0.83,19.666,18.766,0.9,11.294,8.473,0.562,1.355,0.904,8.371
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesWide_MFFree,30,I,Mix,No,Mix,Wide,Free,72,0,36,36,0,0.5,0.5,5989.5,5447.17,0.91,51,598.95,8.32,0.83,20.596,19.576,1.02,11.388,8.473,0.638,1.367,0.911,9.207
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesMixed_MFMid,30,I,Mix,No,Mix,Mixed,Mid,81,18,45,18,0.22,0.56,0.22,6534,5943.77,0.91,49,653.4,9.07,0.91,21.548,20.568,0.98,12.404,9.311,0.612,1.489,0.992,9.143
H30_TypologyI_ConfMix_FlCNo_StrMix_SidesMixed_MFFree,30,I,Mix,No,Mix,Mixed,Free,81,18,27,36,0.22,0.33,0.44,6534,5943.77,0.91,53,653.4,9.07,0.91,22.168,21.108,1.06,12.467,9.311,0.662,1.496,0.997,9.701
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesNarrow_MFMid,30,I,GalL,Yes,Narrow,Narrow,Mid,45,0,45,0,0,1,0,3920.4,3516.14,0.9,27,392.04,5.44,0.54,10.618,10.078,0.54,6.241,4.655,0.338,0.749,0.499,4.377
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesNarrow_MFFree,30,I,GalL,Yes,Narrow,Narrow,Free,45,0,45,0,0,1,0,3920.4,3516.14,0.9,27,392.04,5.44,0.54,10.618,10.078,0.54,6.241,4.655,0.338,0.749,0.499,4.377
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesWide_MFMid,30,I,GalL,Yes,Narrow,Wide,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesWide_MFFree,30,I,GalL,Yes,Narrow,Wide,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesMixed_MFMid,30,I,GalL,Yes,Narrow,Mixed,Mid,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCYes_StrNarrow_SidesMixed_MFFree,30,I,GalL,Yes,Narrow,Mixed,Free,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesNarrow_MFMid,30,I,GalL,Yes,Wide,Narrow,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesNarrow_MFFree,30,I,GalL,Yes,Wide,Narrow,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesWide_MFMid,30,I,GalL,Yes,Wide,Wide,Mid,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesWide_MFFree,30,I,GalL,Yes,Wide,Wide,Free,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesMixed_MFMid,30,I,GalL,Yes,Wide,Mixed,Mid,27,0,9,18,0,0.33,0.67,3267,2946.65,0.9,20,326.7,4.54,0.45,9.241,8.841,0.4,4.968,3.724,0.25,0.596,0.397,4.273
H30_TypologyI_ConfGalL_FlCYes_StrWide_SidesMixed_MFFree,30,I,GalL,Yes,Wide,Mixed,Free,27,0,9,18,0,0.33,0.67,3267,2946.65,0.9,20,326.7,4.54,0.45,9.241,8.841,0.4,4.968,3.724,0.25,0.596,0.397,4.273
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesNarrow_MFMid,30,I,GalL,Yes,Mix,Narrow,Mid,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesNarrow_MFFree,30,I,GalL,Yes,Mix,Narrow,Free,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesWide_MFMid,30,I,GalL,Yes,Mix,Wide,Mid,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesWide_MFFree,30,I,GalL,Yes,Mix,Wide,Free,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesMixed_MFMid,30,I,GalL,Yes,Mix,Mixed,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCYes_StrMix_SidesMixed_MFFree,30,I,GalL,Yes,Mix,Mixed,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesNarrow_MFMid,30,I,GalL,No,Narrow,Narrow,Mid,45,0,45,0,0,1,0,3920.4,3516.14,0.9,27,392.04,5.44,0.54,10.618,10.078,0.54,6.241,4.655,0.338,0.749,0.499,4.377
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesNarrow_MFFree,30,I,GalL,No,Narrow,Narrow,Free,45,0,45,0,0,1,0,3920.4,3516.14,0.9,27,392.04,5.44,0.54,10.618,10.078,0.54,6.241,4.655,0.338,0.749,0.499,4.377
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesWide_MFMid,30,I,GalL,No,Narrow,Wide,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesWide_MFFree,30,I,GalL,No,Narrow,Wide,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesMixed_MFMid,30,I,GalL,No,Narrow,Mixed,Mid,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCNo_StrNarrow_SidesMixed_MFFree,30,I,GalL,No,Narrow,Mixed,Free,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesNarrow_MFMid,30,I,GalL,No,Wide,Narrow,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesNarrow_MFFree,30,I,GalL,No,Wide,Narrow,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesWide_MFMid,30,I,GalL,No,Wide,Wide,Mid,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesWide_MFFree,30,I,GalL,No,Wide,Wide,Free,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesMixed_MFMid,30,I,GalL,No,Wide,Mixed,Mid,27,0,9,18,0,0.33,0.67,3267,2946.65,0.9,20,326.7,4.54,0.45,9.241,8.841,0.4,4.968,3.724,0.25,0.596,0.397,4.273
H30_TypologyI_ConfGalL_FlCNo_StrWide_SidesMixed_MFFree,30,I,GalL,No,Wide,Mixed,Free,27,0,9,18,0,0.33,0.67,3267,2946.65,0.9,20,326.7,4.54,0.45,9.241,8.841,0.4,4.968,3.724,0.25,0.596,0.397,4.273
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesNarrow_MFMid,30,I,GalL,No,Mix,Narrow,Mid,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesNarrow_MFFree,30,I,GalL,No,Mix,Narrow,Free,36,0,27,9,0,0.75,0.25,3593.7,3231.4,0.9,24,359.37,4.99,0.5,9.94,9.46,0.48,5.612,4.19,0.3,0.673,0.449,4.327
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesWide_MFMid,30,I,GalL,No,Mix,Wide,Mid,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesWide_MFFree,30,I,GalL,No,Mix,Wide,Free,27,0,0,27,0,0,1,3593.7,3252.73,0.91,22,359.37,4.99,0.5,10.678,10.238,0.44,5.581,4.19,0.275,0.67,0.446,5.097
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesMixed_MFMid,30,I,GalL,No,Mix,Mixed,Mid,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
H30_TypologyI_ConfGalL_FlCNo_StrMix_SidesMixed_MFFree,30,I,GalL,No,Mix,Mixed,Free,36,0,18,18,0,0.5,0.5,3920.4,3537.47,0.9,26,392.04,5.44,0.54,11.377,10.857,0.52,6.226,4.655,0.325,0.747,0.498,5.151
