flyID,in:roomHeight,in:roomWidth,in:roomDepth,in:winWidth,in:winBottom,in:winTop,in:obstruct,out:Norm,out:100lux,out:300lux,out:TotalArea,out:WinWidth,out:WinHeight
roomHeight2750_roomWidth3350_roomDepth8000_winWidth65_winBottom0_winTop2000_obstruct1000,2750,3350,8000,65,0,2000,1000,False,39.3,16.7,27.2,2210,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth65_winBottom0_winTop2000_obstruct1330,2750,3350,8000,65,0,2000,1330,False,35.7,15.5,27.2,2210,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth65_winBottom0_winTop2000_obstruct1670,2750,3350,8000,65,0,2000,1670,False,36.9,14.7,27.2,2210,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth65_winBottom0_winTop2000_obstruct2000,2750,3350,8000,65,0,2000,2000,False,35.7,12.3,27.2,2210,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2750_obstruct0,2750,3350,8000,50,900,2750,0,False,48.8,24.2,27.2,1700,1840
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2750_obstruct1000,2750,3350,8000,50,900,2750,1000,False,42.9,17.5,27.2,1700,1840
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2750_obstruct1330,2750,3350,8000,50,900,2750,1330,False,38.9,14.3,27.2,1700,1840
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2750_obstruct1670,2750,3350,8000,50,900,2750,1670,False,36.1,11.1,27.2,1700,1840
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2750_obstruct2000,2750,3350,8000,50,900,2750,2000,False,34.9,9.5,27.2,1700,1840
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2600_obstruct0,2750,3350,8000,50,900,2600,0,False,42.9,21,27.2,1700,1700
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2600_obstruct1000,2750,3350,8000,50,900,2600,1000,False,39.7,15.9,27.2,1700,1700
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2600_obstruct1330,2750,3350,8000,50,900,2600,1330,False,38.9,14.7,27.2,1700,1700
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2600_obstruct1670,2750,3350,8000,50,900,2600,1670,False,36.1,10.7,27.2,1700,1700
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2600_obstruct2000,2750,3350,8000,50,900,2600,2000,False,34.1,7.9,27.2,1700,1700
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2300_obstruct0,2750,3350,8000,50,900,2300,0,False,38.5,17.1,27.2,1700,1400
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2300_obstruct1000,2750,3350,8000,50,900,2300,1000,False,37.7,15.5,27.2,1700,1400
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2300_obstruct1330,2750,3350,8000,50,900,2300,1330,False,35.7,12.7,27.2,1700,1400
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2300_obstruct1670,2750,3350,8000,50,900,2300,1670,False,33.7,10.3,27.2,1700,1400
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2300_obstruct2000,2750,3350,8000,50,900,2300,2000,False,32.5,7.5,27.2,1700,1400
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2000_obstruct0,2750,3350,8000,50,900,2000,0,False,29,11.9,27.2,1700,1100
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2000_obstruct1000,2750,3350,8000,50,900,2000,1000,False,28.2,11.9,27.2,1700,1100
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2000_obstruct1330,2750,3350,8000,50,900,2000,1330,False,28.6,10.3,27.2,1700,1100
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2000_obstruct1670,2750,3350,8000,50,900,2000,1670,False,28.2,7.5,27.2,1700,1100
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom900_winTop2000_obstruct2000,2750,3350,8000,50,900,2000,2000,False,27.8,6.7,27.2,1700,1100
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2750_obstruct0,2750,3350,8000,50,0,2750,0,False,49.6,24.2,27.2,1700,2730
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2750_obstruct1000,2750,3350,8000,50,0,2750,1000,False,45.6,19,27.2,1700,2730
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2750_obstruct1330,2750,3350,8000,50,0,2750,1330,False,43.3,15.5,27.2,1700,2730
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2750_obstruct1670,2750,3350,8000,50,0,2750,1670,False,41.7,12.7,27.2,1700,2730
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2750_obstruct2000,2750,3350,8000,50,0,2750,2000,False,38.5,9.9,27.2,1700,2730
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2600_obstruct0,2750,3350,8000,50,0,2600,0,False,47.6,23.4,27.2,1700,2590
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2600_obstruct1000,2750,3350,8000,50,0,2600,1000,False,44.4,18.3,27.2,1700,2590
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2600_obstruct1330,2750,3350,8000,50,0,2600,1330,False,41.3,15.5,27.2,1700,2590
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2600_obstruct1670,2750,3350,8000,50,0,2600,1670,False,42.1,13.1,27.2,1700,2590
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2600_obstruct2000,2750,3350,8000,50,0,2600,2000,False,40.5,10.3,27.2,1700,2590
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2300_obstruct0,2750,3350,8000,50,0,2300,0,False,42.9,18.3,27.2,1700,2290
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2300_obstruct1000,2750,3350,8000,50,0,2300,1000,False,42.1,17.9,27.2,1700,2290
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2300_obstruct1330,2750,3350,8000,50,0,2300,1330,False,41.7,15.1,27.2,1700,2290
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2300_obstruct1670,2750,3350,8000,50,0,2300,1670,False,39.7,11.5,27.2,1700,2290
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2300_obstruct2000,2750,3350,8000,50,0,2300,2000,False,38.1,9.5,27.2,1700,2290
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2000_obstruct0,2750,3350,8000,50,0,2000,0,False,34.9,12.7,27.2,1700,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2000_obstruct1000,2750,3350,8000,50,0,2000,1000,False,34.5,11.9,27.2,1700,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2000_obstruct1330,2750,3350,8000,50,0,2000,1330,False,34.5,11.9,27.2,1700,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2000_obstruct1670,2750,3350,8000,50,0,2000,1670,False,34.1,9.5,27.2,1700,1990
roomHeight2750_roomWidth3350_roomDepth8000_winWidth50_winBottom0_winTop2000_obstruct2000,2750,3350,8000,50,0,2000,2000,False,33.3,7.5,27.2,1700,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2750_obstruct0,2750,3350,9000,90,900,2750,0,False,55.6,30.9,30.6,3060,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2750_obstruct1000,2750,3350,9000,90,900,2750,1000,False,50,25,30.6,3060,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2750_obstruct1330,2750,3350,9000,90,900,2750,1330,False,49,23.6,30.6,3060,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2750_obstruct1670,2750,3350,9000,90,900,2750,1670,False,46.9,21.9,30.6,3060,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2750_obstruct2000,2750,3350,9000,90,900,2750,2000,False,45.8,20.5,30.6,3060,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2600_obstruct0,2750,3350,9000,90,900,2600,0,False,53.1,28.1,30.6,3060,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2600_obstruct1000,2750,3350,9000,90,900,2600,1000,False,50,25,30.6,3060,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2600_obstruct1330,2750,3350,9000,90,900,2600,1330,False,47.9,22.9,30.6,3060,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2600_obstruct1670,2750,3350,9000,90,900,2600,1670,False,46.9,21.2,30.6,3060,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2600_obstruct2000,2750,3350,9000,90,900,2600,2000,False,44.1,19.8,30.6,3060,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2300_obstruct0,2750,3350,9000,90,900,2300,0,False,44.4,23.3,30.6,3060,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2300_obstruct1000,2750,3350,9000,90,900,2300,1000,False,44.1,21.9,30.6,3060,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2300_obstruct1330,2750,3350,9000,90,900,2300,1330,False,40.6,20.5,30.6,3060,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2300_obstruct1670,2750,3350,9000,90,900,2300,1670,False,41,18.1,30.6,3060,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2300_obstruct2000,2750,3350,9000,90,900,2300,2000,False,40.6,17.4,30.6,3060,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2000_obstruct0,2750,3350,9000,90,900,2000,0,False,35.8,16.3,30.6,3060,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2000_obstruct1000,2750,3350,9000,90,900,2000,1000,False,34.4,15.6,30.6,3060,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2000_obstruct1330,2750,3350,9000,90,900,2000,1330,False,34.4,15.6,30.6,3060,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2000_obstruct1670,2750,3350,9000,90,900,2000,1670,False,34.4,15.6,30.6,3060,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom900_winTop2000_obstruct2000,2750,3350,9000,90,900,2000,2000,False,34.4,14.6,30.6,3060,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2750_obstruct0,2750,3350,9000,90,0,2750,0,False,56.2,30.6,30.6,3060,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2750_obstruct1000,2750,3350,9000,90,0,2750,1000,False,56.2,28.1,30.6,3060,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2750_obstruct1330,2750,3350,9000,90,0,2750,1330,False,50,24.3,30.6,3060,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2750_obstruct1670,2750,3350,9000,90,0,2750,1670,False,53.1,24.3,30.6,3060,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2750_obstruct2000,2750,3350,9000,90,0,2750,2000,False,49.7,21.9,30.6,3060,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2600_obstruct0,2750,3350,9000,90,0,2600,0,False,55.2,29.2,30.6,3060,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2600_obstruct1000,2750,3350,9000,90,0,2600,1000,False,53.1,26.4,30.6,3060,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2600_obstruct1330,2750,3350,9000,90,0,2600,1330,False,49.7,24,30.6,3060,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2600_obstruct1670,2750,3350,9000,90,0,2600,1670,False,53.1,24.3,30.6,3060,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2600_obstruct2000,2750,3350,9000,90,0,2600,2000,False,48.6,21.2,30.6,3060,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2300_obstruct0,2750,3350,9000,90,0,2300,0,False,46.9,23.6,30.6,3060,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2300_obstruct1000,2750,3350,9000,90,0,2300,1000,False,47.2,24.3,30.6,3060,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2300_obstruct1330,2750,3350,9000,90,0,2300,1330,False,50,24.3,30.6,3060,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2300_obstruct1670,2750,3350,9000,90,0,2300,1670,False,50,21.9,30.6,3060,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2300_obstruct2000,2750,3350,9000,90,0,2300,2000,False,49.3,20.8,30.6,3060,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2000_obstruct0,2750,3350,9000,90,0,2000,0,False,44.8,18.8,30.6,3060,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2000_obstruct1000,2750,3350,9000,90,0,2000,1000,False,43.8,18.8,30.6,3060,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2000_obstruct1330,2750,3350,9000,90,0,2000,1330,False,42.7,18.8,30.6,3060,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2000_obstruct1670,2750,3350,9000,90,0,2000,1670,False,42.7,18.8,30.6,3060,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth90_winBottom0_winTop2000_obstruct2000,2750,3350,9000,90,0,2000,2000,False,41.7,17.4,30.6,3060,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2750_obstruct0,2750,3350,9000,80,900,2750,0,False,53.1,28.5,30.6,2720,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2750_obstruct1000,2750,3350,9000,80,900,2750,1000,False,47.2,24,30.6,2720,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2750_obstruct1330,2750,3350,9000,80,900,2750,1330,False,43.8,21.2,30.6,2720,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2750_obstruct1670,2750,3350,9000,80,900,2750,1670,False,40.6,18.1,30.6,2720,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2750_obstruct2000,2750,3350,9000,80,900,2750,2000,False,42.4,18.1,30.6,2720,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct0,2750,3350,9000,80,900,2600,0,False,49.7,26.7,30.6,2720,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1000,2750,3350,9000,80,900,2600,1000,False,44.1,21.9,30.6,2720,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1330,2750,3350,9000,80,900,2600,1330,False,43.1,19.8,30.6,2720,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1670,2750,3350,9000,80,900,2600,1670,False,43.4,18.1,30.6,2720,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct2000,2750,3350,9000,80,900,2600,2000,False,41.3,17.4,30.6,2720,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct0,2750,3350,9000,80,900,2300,0,False,40.6,21.2,30.6,2720,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1000,2750,3350,9000,80,900,2300,1000,False,42.4,21.2,30.6,2720,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1330,2750,3350,9000,80,900,2300,1330,False,39.6,18.1,30.6,2720,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1670,2750,3350,9000,80,900,2300,1670,False,40.6,17.4,30.6,2720,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct2000,2750,3350,9000,80,900,2300,2000,False,39.2,15.3,30.6,2720,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct0,2750,3350,9000,80,900,2000,0,False,34.4,14.9,30.6,2720,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1000,2750,3350,9000,80,900,2000,1000,False,34.4,14.9,30.6,2720,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1330,2750,3350,9000,80,900,2000,1330,False,34.4,14.9,30.6,2720,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1670,2750,3350,9000,80,900,2000,1670,False,33.3,14.6,30.6,2720,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct2000,2750,3350,9000,80,900,2000,2000,False,33.3,13.2,30.6,2720,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct0,2750,3350,9000,80,0,2750,0,False,57.3,31.2,30.6,2720,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1000,2750,3350,9000,80,0,2750,1000,False,53.1,26,30.6,2720,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1330,2750,3350,9000,80,0,2750,1330,False,52.1,23.6,30.6,2720,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1670,2750,3350,9000,80,0,2750,1670,False,50,21.9,30.6,2720,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct2000,2750,3350,9000,80,0,2750,2000,False,49,21.2,30.6,2720,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct0,2750,3350,9000,80,0,2600,0,False,55.6,28.8,30.6,2720,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1000,2750,3350,9000,80,0,2600,1000,False,53.1,25,30.6,2720,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1330,2750,3350,9000,80,0,2600,1330,False,50.7,24.3,30.6,2720,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1670,2750,3350,9000,80,0,2600,1670,False,49.7,21.5,30.6,2720,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct2000,2750,3350,9000,80,0,2600,2000,False,48.3,20.1,30.6,2720,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct0,2750,3350,9000,80,0,2300,0,False,47.6,23.6,30.6,2720,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1000,2750,3350,9000,80,0,2300,1000,False,47.9,22.9,30.6,2720,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1330,2750,3350,9000,80,0,2300,1330,False,46.9,21.2,30.6,2720,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1670,2750,3350,9000,80,0,2300,1670,False,43.1,17.7,30.6,2720,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct2000,2750,3350,9000,80,0,2300,2000,False,41.7,17,30.6,2720,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct0,2750,3350,9000,80,0,2000,0,False,40.6,17.7,30.6,2720,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1000,2750,3350,9000,80,0,2000,1000,False,40.6,17.4,30.6,2720,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1330,2750,3350,9000,80,0,2000,1330,False,36.8,15.6,30.6,2720,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1670,2750,3350,9000,80,0,2000,1670,False,36.8,15.3,30.6,2720,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct2000,2750,3350,9000,80,0,2000,2000,False,35.4,13.9,30.6,2720,1990
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct0,2750,3350,9000,65,900,2750,0,False,47.6,25,30.6,2210,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1000,2750,3350,9000,65,900,2750,1000,False,43.4,20.1,30.6,2210,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1330,2750,3350,9000,65,900,2750,1330,False,39.2,17.4,30.6,2210,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1670,2750,3350,9000,65,900,2750,1670,False,38.9,14.9,30.6,2210,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct2000,2750,3350,9000,65,900,2750,2000,False,37.5,14.2,30.6,2210,1840
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct0,2750,3350,9000,65,900,2600,0,False,42.7,21.9,30.6,2210,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1000,2750,3350,9000,65,900,2600,1000,False,41,19.1,30.6,2210,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1330,2750,3350,9000,65,900,2600,1330,False,40.6,17.7,30.6,2210,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1670,2750,3350,9000,65,900,2600,1670,False,37.5,14.9,30.6,2210,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct2000,2750,3350,9000,65,900,2600,2000,False,34.4,12.2,30.6,2210,1700
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct0,2750,3350,9000,65,900,2300,0,False,36.8,18.1,30.6,2210,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1000,2750,3350,9000,65,900,2300,1000,False,37.5,18.1,30.6,2210,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1330,2750,3350,9000,65,900,2300,1330,False,37.2,14.9,30.6,2210,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1670,2750,3350,9000,65,900,2300,1670,False,36.1,13.9,30.6,2210,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct2000,2750,3350,9000,65,900,2300,2000,False,34.4,11.8,30.6,2210,1400
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct0,2750,3350,9000,65,900,2000,0,False,30.6,13.5,30.6,2210,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1000,2750,3350,9000,65,900,2000,1000,False,30.6,13.2,30.6,2210,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1330,2750,3350,9000,65,900,2000,1330,False,29.2,12.2,30.6,2210,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1670,2750,3350,9000,65,900,2000,1670,False,29.2,11.5,30.6,2210,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct2000,2750,3350,9000,65,900,2000,2000,False,29.5,9.7,30.6,2210,1100
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct0,2750,3350,9000,65,0,2750,0,False,52.8,27.4,30.6,2210,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1000,2750,3350,9000,65,0,2750,1000,False,47.6,22.2,30.6,2210,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1330,2750,3350,9000,65,0,2750,1330,False,46.9,20.5,30.6,2210,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1670,2750,3350,9000,65,0,2750,1670,False,44.8,18.1,30.6,2210,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct2000,2750,3350,9000,65,0,2750,2000,False,39.2,14.6,30.6,2210,2730
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct0,2750,3350,9000,65,0,2600,0,False,46.9,24.3,30.6,2210,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1000,2750,3350,9000,65,0,2600,1000,False,45.1,20.8,30.6,2210,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1330,2750,3350,9000,65,0,2600,1330,False,45.8,19.8,30.6,2210,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1670,2750,3350,9000,65,0,2600,1670,False,42,17,30.6,2210,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct2000,2750,3350,9000,65,0,2600,2000,False,39.6,14.2,30.6,2210,2590
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct0,2750,3350,9000,65,0,2300,0,False,43.1,20.5,30.6,2210,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1000,2750,3350,9000,65,0,2300,1000,False,40.6,19.4,30.6,2210,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1330,2750,3350,9000,65,0,2300,1330,False,40.6,17,30.6,2210,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1670,2750,3350,9000,65,0,2300,1670,False,40.6,14.9,30.6,2210,2290
roomHeight2750_roomWidth3350_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct2000,2750,3350,9000,65,0,2300,2000,False,40.6,14.2,30.6,2210,2290
