flyID,in:SpanT1,in:SpanT2,in:RijwonenAandeelPlint,in:TypeWoningen,in:SociaalOplossing,in:Verdiepingen,in:Toren1AandeelPlint,in:Toren2AandeelPlint,out:grw,out:socgrw,out:midgrw,out:koopgrw,out:pp,out:socprc,out:midprc,out:koopprc,out:GO,out:GOsoc,out:GOmid,out:GOkoop,out:BVO,out:BVOsoc,out:BVOmid,out:BVOkoop,out:t1bon,out:t2bon,out:Soc49,out:Soc50,out:mid59,out:mid69,out:koop79,out:koop89,out:koop109,out:koop129,out:koop131,out:GGW3LAPP,out:GGW4LAPP,out:WoningenTotaal
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GGW,Beneden,Drie,commercieel,wonen,10.8,1.1,4.1,5.6,265.2,27,38,33,17257,3480,6072,7705,24077,4854,8558,10665,3,0,66,6,38,62,52,12,6,0,0,17,0,259
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GGW,Beneden,Drie,half,commercieel,11.1,1.1,4.4,5.6,271.7,27,40,32,17721,3480,6576,7665,24727,4854,9270,10603,1,3,66,6,38,70,44,16,8,0,0,17,0,265
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GGW,Beneden,Drie,half,wonen,10.2,1,4.1,5.2,249.2,26,41,32,16261,3072,6084,7105,22657,4288,8576,9793,1,0,64,0,36,64,44,12,6,0,0,17,0,243
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GGW,Beneden,Vier,commercieel,commercieel,12.1,1.1,4.4,6.6,292.2,25,38,35,19124,3480,6564,9080,26697,4854,9252,12591,3,3,66,6,40,68,52,20,10,0,0,0,17,279
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GGW,Beneden,Vier,commercieel,wonen,10.9,1.1,4.1,5.8,268.1,27,38,33,17512,3480,6072,7960,24383,4854,8558,10971,3,0,66,6,38,62,52,12,6,0,0,0,17,259
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GGW,Beneden,Vier,half,commercieel,11.2,1.1,4.4,5.7,274.5,27,40,32,17976,3480,6576,7920,25033,4854,9270,10909,1,3,66,6,38,70,44,16,8,0,0,0,17,265
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GGW,Beneden,Vier,half,wonen,10.4,1,4.1,5.3,252.1,26,41,32,16516,3072,6084,7360,22963,4288,8576,10099,1,0,64,0,36,64,44,12,6,0,0,0,17,243
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Toren,Drie,commercieel,commercieel,11.1,1.3,4.7,5.1,289.7,28,39,31,17758,4008,6900,6850,25198,5570,9734,9894,3,3,38,42,26,86,88,0,0,0,0,2,0,282
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Toren,Drie,commercieel,wonen,10.1,1.2,4.5,4.4,264.5,27,41,30,16198,3600,6648,5950,22968,5004,9378,8586,3,0,36,36,26,82,76,0,0,0,0,2,0,258
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Toren,Drie,half,commercieel,10.6,1.2,4.4,5,274.7,27,39,33,16846,3600,6546,6700,23916,5004,9236,9676,1,3,36,36,22,84,86,0,0,0,0,2,0,266
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Toren,Drie,half,wonen,9.3,1.2,4.2,4,246,29,41,28,15118,3600,6168,5350,21420,5004,8702,7714,1,0,36,36,22,78,68,0,0,0,0,2,0,242
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Toren,Vier,commercieel,commercieel,12.2,1.3,5.4,5.5,315.7,26,42,31,19348,3984,8034,7330,27460,5540,11336,10584,3,3,44,36,26,104,94,0,0,0,0,0,2,306
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Toren,Vier,commercieel,wonen,10.9,1.3,5.2,4.4,287,28,43,27,17620,3984,7656,5980,24964,5540,10802,8622,3,0,44,36,26,98,76,0,0,0,0,0,2,282
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Toren,Vier,half,commercieel,11.4,1.3,5.1,5,297.2,27,42,30,18268,3984,7554,6730,25912,5540,10660,9712,1,3,44,36,22,100,86,0,0,0,0,0,2,290
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Toren,Vier,half,wonen,10.4,1.2,4.9,4.3,271.9,27,44,28,16708,3576,7302,5830,23682,4974,10304,8404,1,0,42,30,22,96,74,0,0,0,0,0,2,266
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Drie,commercieel,commercieel,12.3,1.1,3.7,7.5,296.1,26,31,41,19338,3600,5553,10185,27583,5025,7829,14729,3,3,75,0,30,61,52,44,22,0,0,1,0,285
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Drie,commercieel,wonen,11.2,1.1,3.4,6.7,272,28,31,40,17726,3600,5061,9065,25269,5025,7135,13109,3,0,75,0,28,55,52,36,18,0,0,1,0,265
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Drie,half,commercieel,11.5,1.1,3.7,6.6,278.4,27,33,38,18190,3600,5565,9025,25919,5025,7847,13047,1,3,75,0,28,63,44,40,20,0,0,1,0,271
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Drie,half,wonen,10.1,1.3,3.4,5.4,252.6,32,32,34,16426,4008,5073,7345,23361,5591,7153,10617,1,0,77,6,26,57,44,28,14,0,0,1,0,253
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Vier,commercieel,commercieel,12.8,1.2,3.7,7.9,305.5,26,30,42,20054,3792,5502,10760,28608,5293,7758,15557,3,3,79,0,28,62,52,48,24,0,0,0,1,294
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Vier,commercieel,wonen,11.6,1.2,3.4,7.1,281.4,28,29,41,18442,3792,5010,9640,26294,5293,7064,13937,3,0,79,0,26,56,52,40,20,0,0,0,1,274
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Vier,half,commercieel,12,1.2,3.7,7.1,287.8,28,32,39,18906,3792,5514,9600,26944,5293,7776,13875,1,3,79,0,26,64,44,44,22,0,0,0,1,280
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,PortiekAppartementen,Beneden,Vier,half,wonen,10.5,1.3,3.4,5.8,262,33,31,35,17142,4200,5022,7920,24386,5859,7082,11445,1,0,81,6,24,58,44,32,16,0,0,0,1,262
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Toren,Drie,commercieel,commercieel,11.3,1.2,3.5,6.7,277.1,28,32,39,17988,3672,5136,9180,25636,5094,7242,13300,3,3,18,54,26,58,52,0,48,0,0,0,0,256
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Toren,Drie,commercieel,wonen,10.4,1.1,3.1,6.2,252.5,27,32,39,16476,3264,4632,8580,23486,4528,6530,12428,3,0,16,48,26,50,44,0,48,0,0,0,0,232
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Toren,Drie,half,commercieel,10.8,1.1,3.4,6.3,261.4,26,34,39,17028,3264,5034,8730,24274,4528,7100,12646,1,3,16,48,22,60,46,0,48,0,0,0,0,240
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Toren,Drie,half,wonen,9.6,1.1,3,5.5,233.4,29,33,37,15348,3264,4404,7680,21858,4528,6210,11120,1,0,16,48,22,50,32,0,48,0,0,0,0,216
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Toren,Vier,commercieel,commercieel,12.5,1.2,3.6,7.7,299,26,32,41,19700,3672,5388,10640,28100,5094,7598,15408,3,3,18,54,26,62,48,0,64,0,0,0,0,272
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Toren,Vier,commercieel,wonen,11.3,1.2,3.2,6.9,270.9,29,31,39,18020,3672,4758,9590,25684,5094,6708,13882,3,0,18,54,26,52,34,0,64,0,0,0,0,248
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Toren,Vier,half,commercieel,11.7,1.2,3.5,7,279.8,28,32,39,18572,3672,5160,9740,26472,5094,7278,14100,1,3,18,54,22,62,36,0,64,0,0,0,0,256
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Toren,Vier,half,wonen,10.8,1.1,3.1,6.6,255.2,27,32,39,17060,3264,4656,9140,24322,4528,6566,13228,1,0,16,48,22,54,28,0,64,0,0,0,0,232
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,12.3,1.1,4.4,6.8,299.2,25,37,37,19384,3480,6564,9340,27640,4854,9252,13534,3,3,66,6,40,68,52,20,34,0,0,0,0,286
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Drie,commercieel,wonen,11.2,1.1,4.1,6,275.1,27,37,35,17772,3480,6072,8220,25326,4854,8558,11914,3,0,66,6,38,62,52,12,30,0,0,0,0,266
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Drie,half,commercieel,11.5,1.1,4.4,6,281.5,26,39,33,18236,3480,6576,8180,25976,4854,9270,11852,1,3,66,6,38,70,44,16,32,0,0,0,0,272
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Drie,half,wonen,10.6,1,4.1,5.6,259.1,25,40,34,16776,3072,6084,7620,23906,4288,8576,11042,1,0,64,0,36,64,44,12,30,0,0,0,0,250
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,12.6,1.2,4.7,6.6,309.6,26,38,34,20044,3888,7056,9100,28552,5420,9946,13186,3,3,68,12,42,74,52,12,38,0,0,0,0,298
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Vier,commercieel,wonen,11.7,1.1,4.4,6.2,287.2,26,39,34,18584,3480,6564,8540,26482,4854,9252,12376,3,0,66,6,40,68,52,8,36,0,0,0,0,276
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Vier,half,commercieel,12,1.1,4.7,6.2,293.6,25,41,33,19048,3480,7068,8500,27132,4854,9964,12314,1,3,66,6,40,76,44,12,38,0,0,0,0,282
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintWonen_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Wonen,GalerijAppartementen,Beneden,Vier,half,wonen,10.9,1.1,4.4,5.4,269.5,27,41,31,17436,3480,6576,7380,24818,4854,9270,10694,1,0,66,6,38,70,44,4,34,0,0,0,0,262
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Toren,Drie,commercieel,commercieel,10.4,1.2,4.2,5,265.4,28,40,31,16825,3576,6324,6925,23431,4974,8914,9543,3,3,42,30,38,66,64,0,0,0,0,17,0,257
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Toren,Drie,commercieel,wonen,9.6,1,3.8,4.7,241.1,27,40,32,15349,3168,5706,6475,21339,4408,8042,8889,3,0,40,24,36,58,58,0,0,0,0,17,0,233
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Toren,Drie,half,commercieel,9.9,1,4.3,4.6,249.3,26,43,30,15829,3168,6336,6325,22011,4408,8932,8671,1,3,40,24,36,68,56,0,0,0,0,17,0,241
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Toren,Drie,half,wonen,8.7,1,3.7,3.9,221.6,29,42,28,14185,3168,5592,5425,19653,4408,7882,7363,1,0,40,24,34,58,44,0,0,0,0,17,0,217
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Toren,Vier,commercieel,commercieel,11.3,1.1,4.7,5.6,284.2,26,41,31,18100,3528,6942,7630,25203,4914,9786,10503,3,3,54,18,40,74,70,0,0,0,0,0,17,273
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Toren,Vier,commercieel,wonen,10.2,1.1,4.2,4.9,256.5,28,40,30,16456,3528,6198,6730,22845,4914,8736,9195,3,0,54,18,38,64,58,0,0,0,0,0,17,249
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Toren,Vier,half,commercieel,10.5,1.1,4.6,4.8,264.7,28,43,28,16936,3528,6828,6580,23517,4914,9626,8977,1,3,54,18,38,74,56,0,0,0,0,0,17,257
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Toren,Vier,half,wonen,9.6,1,4.2,4.4,240.5,27,43,28,15460,3120,6210,6130,21425,4348,8754,8323,1,0,52,12,36,66,50,0,0,0,0,0,17,233
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Beneden,Drie,commercieel,commercieel,11.3,1.1,3.7,6.4,274.4,27,34,37,17933,3528,5580,8825,25063,4914,7864,12285,3,3,54,18,36,56,52,20,10,0,0,17,0,263
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Beneden,Drie,commercieel,wonen,10.4,1,3.4,6,251.9,26,34,38,16473,3120,5088,8265,22993,4348,7170,11475,3,0,52,12,34,50,52,16,8,0,0,17,0,241
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Beneden,Drie,half,commercieel,10.7,1,3.7,6,258.4,25,37,36,16937,3120,5592,8225,23643,4348,7882,11413,1,3,52,12,34,58,44,20,10,0,0,17,0,247
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Beneden,Drie,half,wonen,9.6,1,3.4,5.2,234.2,28,37,34,15325,3120,5100,7105,21329,4348,7188,9793,1,0,52,12,32,52,44,12,6,0,0,17,0,227
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Beneden,Vier,commercieel,commercieel,11.5,1.1,3.7,6.6,277.3,27,34,37,18188,3528,5580,9080,25369,4914,7864,12591,3,3,54,18,36,56,52,20,10,0,0,0,17,263
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Beneden,Vier,commercieel,wonen,10.6,1,3.4,6.2,254.8,26,34,38,16728,3120,5088,8520,23299,4348,7170,11781,3,0,52,12,34,50,52,16,8,0,0,0,17,241
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,GGW,Beneden,Vier,half,commercieel,10.9,1,3.7,6.2,261.2,25,37,36,17192,3120,5592,8480,23949,4348,7882,11719,1,3,52,12,34,58,44,20,10,0,0,0,17,247
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,GGW,Beneden,Vier,half,wonen,9.7,1,3.4,5.3,237.1,28,37,34,15580,3120,5100,7360,21635,4348,7188,10099,1,0,52,12,32,52,44,12,6,0,0,0,17,227
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,PortiekAppartementen,Toren,Drie,commercieel,commercieel,10.7,1.3,4.3,5.1,278.7,28,38,33,17062,3816,6396,6850,24218,5302,9022,9894,3,3,34,42,26,78,88,0,0,0,0,2,0,270
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,PortiekAppartementen,Toren,Drie,commercieel,wonen,9.7,1.1,4.1,4.4,253.4,27,40,31,15502,3408,6144,5950,21988,4736,8666,8586,3,0,32,36,26,74,76,0,0,0,0,2,0,246
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,PortiekAppartementen,Toren,Drie,half,commercieel,10.2,1.1,4.1,5,263.6,26,38,34,16150,3408,6042,6700,22936,4736,8524,9676,1,3,32,36,22,76,86,0,0,0,0,2,0,254
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,PortiekAppartementen,Toren,Drie,half,wonen,8.9,1.1,3.8,4,234.9,29,40,30,14422,3408,5664,5350,20440,4736,7990,7714,1,0,32,36,22,70,68,0,0,0,0,2,0,230
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Acht,Zes,Half,PortiekAppartementen,Toren,Vier,commercieel,commercieel,11.5,1.4,5,5.1,301.2,28,40,30,18484,4200,7404,6880,26214,5838,10446,9930,3,3,42,42,26,94,88,0,0,0,0,0,2,294
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Acht,Zes,Half,PortiekAppartementen,Toren,Vier,commercieel,wonen,10.5,1.2,4.8,4.4,275.9,28,42,28,16924,3792,7152,5980,23984,5272,10090,8622,3,0,40,36,26,90,76,0,0,0,0,0,2,270
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Acht,Zes,Half,PortiekAppartementen,Toren,Vier,half,commercieel,11,1.2,4.8,5,286.1,27,41,31,17572,3792,7050,6730,24932,5272,9948,9712,1,3,40,36,22,92,86,0,0,0,0,0,2,278
SpanT1Acht_SpanT2Zes_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Acht,Zes,Half,PortiekAppartementen,Toren,Vier,half,wonen,9.7,1.2,4.5,4,257.4,29,42,27,15844,3792,6672,5380,22436,5272,9414,7750,1,0,40,36,22,86,68,0,0,0,0,0,2,254
